id,symbol,side,pattern,signal,setup,aoi_kind,trend,entry_index,exit_index,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,planned_rr,entry_cash,entry_equity,margin,notional,pnl,pnl_pct,account_pct,margin_return_pct,exit_reason,score
11,AUDUSD=X,short,alexg5|AUDUSD|CHF>NZD|bearish|continuation|support|momentum|CHF:+0.0030|EUR:+0.0024|GBP:+0.0019|CAD:+0.0004|g:414:0.64109957:0.64187446:0.63954979,momentum,continuation,support,bearish,415,416,2023-10-12 08:00:00+00:00,2023-10-12 09:00:00+00:00,0.6418744623661041,0.6412325879037382,0.6420028372585773,0.6412325879037382,5.0,978.8476,978.8476,9.7885,48942.3786,48.9424,0.000999999999999784,0.0499999999999892,4.99999999999892,take_profit,5.0
12,GBPUSD=X,short,alexg5|GBPUSD|USD>AUD|bearish|continuation|support|three_black_crows|USD:+0.0092|JPY:+0.0024|EUR:-0.0028|CHF:-0.0065|g:424:1.21735954:1.21998643:1.21080029,three_black_crows,continuation,support,bearish,432,433,2023-10-13 02:00:00+00:00,2023-10-13 03:00:00+00:00,1.2199864330291748,1.2202304303157805,1.2202304303157805,1.2190917763116205,3.6667,1027.79,1027.79,10.2779,51389.4975,-10.2779,-0.00019999999999991802,-0.01,-1.0,margin_stop,3.666666666666667
13,GBPJPY=X,short,alexg5|GBPJPY|USD>NZD|bearish|continuation|support|momentum|USD:+0.0098|JPY:+0.0035|EUR:-0.0050|GBP:-0.0061|g:440:182.05400085:182.30850220:181.54499817,momentum,continuation,support,bearish,441,442,2023-10-13 11:00:00+00:00,2023-10-13 12:00:00+00:00,182.30850219726562,182.34496389770507,182.34496389770507,182.16265539550784,4.0,1017.5121,1017.5121,10.1751,50875.6025,-10.1751,-0.00019999999999996133,-0.01,-1.0,margin_stop,4.0
14,GBPUSD=X,short,alexg5|GBPUSD|CHF>GBP|bearish|continuation|support|momentum|CHF:+0.0054|JPY:+0.0030|CAD:+0.0020|AUD:+0.0020|g:462:1.21468306:1.21662444:1.21080029,momentum,continuation,support,bearish,464,465,2023-10-16 11:00:00+00:00,2023-10-16 12:00:00+00:00,1.2166244387626648,1.2168677636504173,1.2168677636504173,1.2155700309157373,4.3333,1007.3369,1007.3369,10.0734,50366.8465,-10.0734,-0.00019999999999994978,-0.01,-1.0,margin_stop,4.333333333333333
15,USDCAD=X,short,alexg5|USDCAD|CAD>USD|bearish|continuation|support|momentum|CAD:+0.0049|CHF:+0.0046|NZD:+0.0028|EUR:+0.0013|g:465:1.36109996:1.36339992:1.35650003,momentum,continuation,support,bearish,466,467,2023-10-16 13:00:00+00:00,2023-10-16 14:00:00+00:00,1.3633999228477478,1.3621274162530896,1.3636726028323174,1.3621274162530896,4.6667,997.2636,997.2636,9.9726,49863.1781,46.539,0.0009333333333335275,0.046666666666676376,4.666666666667638,take_profit,4.666666666666667
16,NZDUSD=X,long,alexg5|NZDUSD|AUD>USD|bullish|bounce|support|bullish_engulfing|AUD:+0.0079|GBP:+0.0039|CAD:+0.0027|CHF:+0.0023|g:477:0.59080702:0.58986154:0.59269798,bullish_engulfing,bounce,support,bullish,483,484,2023-10-17 06:00:00+00:00,2023-10-17 07:00:00+00:00,0.5898615419864655,0.5897435696780682,0.5897435696780682,0.5903039381429552,3.75,1043.8025,1043.8025,10.438,52190.1264,-10.438,-0.00019999999999996748,-0.01,-1.0,margin_stop,3.75
17,USDCAD=X,short,alexg5|USDCAD|AUD>NZD|bearish|continuation|support|momentum|AUD:+0.0060|EUR:+0.0046|CHF:+0.0013|CAD:-0.0002|g:492:1.36189997:1.36459994:1.35650003,momentum,continuation,support,bearish,494,495,2023-10-17 17:00:00+00:00,2023-10-17 18:00:00+00:00,1.3645999431610107,1.364872863149643,1.364872863149643,1.3635082632064819,4.0,1033.3645,1033.3645,10.3336,51668.2251,-10.3336,-0.00020000000000000885,-0.01,-1.0,margin_stop,4.0
18,USDCHF=X,long,alexg5|USDCHF|GBP>CHF|bullish|continuation|resistance|momentum|GBP:+0.0020|USD:+0.0008|EUR:-0.0005|CAD:-0.0006|g:574:0.89458001:0.89263543:0.90086001,momentum,continuation,resistance,bullish,580,581,2023-10-23 08:00:00+00:00,2023-10-23 09:00:00+00:00,0.8926354311704635,0.8924569040842294,0.8924569040842294,0.8933941712869585,4.25,1023.0309,1023.0309,10.2303,51151.5429,-10.2303,-0.0002000000000000248,-0.01,-1.0,margin_stop,4.25
19,AUDUSD=X,long,alexg5|AUDUSD|AUD>USD|bullish|continuation|resistance|momentum|AUD:+0.0104|NZD:+0.0074|GBP:+0.0061|EUR:+0.0052|g:605:0.63747865:0.63648400:0.63946795,momentum,continuation,resistance,bullish,608,609,2023-10-24 09:00:00+00:00,2023-10-24 10:00:00+00:00,0.6364839971065521,0.6363567003071309,0.6363567003071309,0.6370568327039478,4.5,1012.8005,1012.8005,10.128,50640.0274,-10.128,-0.00019999999999990566,-0.01,-1.0,margin_stop,4.5
20,EURGBP=X,short,alexg5|EURGBP|USD>CHF|bearish|continuation|support|momentum|USD:+0.0024|GBP:+0.0010|NZD:-0.0007|JPY:-0.0010|g:658:0.86931998:0.87118934:0.86461002,momentum,continuation,support,bearish,665,667,2023-10-26 21:00:00+00:00,2023-10-26 23:00:00+00:00,0.8711893420815467,0.8703617122065693,0.871363579949963,0.8703617122065693,4.75,1002.6725,1002.6725,10.0267,50133.6271,47.6269,0.0009499999999999435,0.047499999999997176,4.749999999999718,take_profit,4.75
21,EURUSD=X,long,alexg5|EURUSD|AUD>USD|bullish|continuation|resistance|momentum|AUD:+0.0065|NZD:+0.0038|GBP:+0.0028|JPY:+0.0003|g:676:1.05652404:1.05468669:1.06112051,momentum,continuation,resistance,bullish,679,680,2023-10-27 11:00:00+00:00,2023-10-27 12:00:00+00:00,1.0546866934299468,1.0544757560912608,1.0544757560912608,1.055530442784691,4.0,1050.2995,1050.2995,10.503,52514.9744,-10.503,-0.00020000000000005351,-0.01,-1.0,margin_stop,4.0
22,USDCAD=X,long,alexg5|USDCAD|JPY>CHF|bullish|bounce|support|bullish_engulfing|JPY:+0.0042|AUD:+0.0022|NZD:+0.0013|USD:+0.0003|g:700:1.38615000:1.38520998:1.38803005,bullish_engulfing,bounce,support,bullish,701,702,2023-10-30 09:00:00+00:00,2023-10-30 10:00:00+00:00,1.3852099776268005,1.3849329356312752,1.3849329356312752,1.386373554008007,4.2,1039.7965,1039.7965,10.398,51989.8247,-10.398,-0.00020000000000000153,-0.01,-1.0,margin_stop,4.2
23,EURUSD=X,long,alexg5|EURUSD|EUR>JPY|bullish|continuation|resistance|momentum|EUR:+0.0080|NZD:+0.0050|GBP:+0.0047|CAD:+0.0030|g:722:1.06473601:1.06308711:1.06803381,momentum,continuation,resistance,bullish,726,727,2023-10-31 12:00:00+00:00,2023-10-31 13:00:00+00:00,1.0630871057510376,1.0628744883298875,1.0628744883298875,1.064022622404098,4.4,1029.3985,1029.3985,10.294,51469.9264,-10.294,-0.00019999999999988503,-0.01,-1.0,margin_stop,4.4
24,EURGBP=X,long,alexg5|EURGBP|CAD>USD|bullish|bounce|support|bullish_engulfing|CAD:+0.0070|NZD:+0.0040|EUR:+0.0020|AUD:+0.0019|g:792:0.87097001:0.86974904:0.87343001,bullish_engulfing,bounce,support,bullish,798,799,2023-11-03 12:00:00+00:00,2023-11-03 13:00:00+00:00,0.8697490422725678,0.8695750924641132,0.8695750924641132,0.8705492113914586,4.6,1019.1045,1019.1045,10.191,50955.2272,-10.191,-0.00020000000000002134,-0.01,-1.0,margin_stop,4.6000000000000005
25,USDCHF=X,short,alexg5|USDCHF|NZD>USD|bearish|continuation|support|momentum|NZD:+0.0151|GBP:+0.0114|CHF:+0.0112|AUD:+0.0110|g:816:0.89585000:0.89783502:0.89187998,momentum,continuation,support,bearish,820,821,2023-11-06 12:00:00+00:00,2023-11-06 13:00:00+00:00,0.8978350162506104,0.8980145832538604,0.8980145832538604,0.8969730946350101,4.8,1008.9135,1008.9135,10.0891,50445.6749,-10.0891,-0.00019999999999992916,-0.01,-1.0,margin_stop,4.8
26,EURGBP=X,short,alexg5|EURGBP|GBP>JPY|bearish|continuation|support|momentum|GBP:+0.0039|EUR:+0.0023|NZD:+0.0017|CHF:+0.0017|g:890:0.86970001:0.87150002:0.86610001,momentum,continuation,support,bearish,892,893,2023-11-09 11:00:00+00:00,2023-11-09 12:00:00+00:00,0.8715000152587891,0.8716743152618408,0.8716743152618408,0.8706285152435304,5.0,998.8244,998.8244,9.9882,49941.2182,-9.9882,-0.00019999999999998144,-0.01,-1.0,margin_stop,5.0
27,GBPUSD=X,short,alexg5|GBPUSD|USD>AUD|bearish|continuation|support|momentum|USD:+0.0068|JPY:-0.0002|EUR:-0.0011|CHF:-0.0033|g:918:1.22039020:1.22271949:1.21573162,momentum,continuation,support,bearish,922,923,2023-11-10 18:00:00+00:00,2023-11-10 19:00:00+00:00,1.2227194905281067,1.2229640344262123,1.2229640344262123,1.2214478622579577,5.2,988.8361,988.8361,9.8884,49441.806,-9.8884,-0.00019999999999996282,-0.01,-1.0,margin_stop,5.199999999999999
28,USDCAD=X,short,alexg5|USDCAD|NZD>USD|bearish|continuation|support|momentum|NZD:+0.0301|AUD:+0.0252|CHF:+0.0163|CAD:+0.0114|g:990:1.36776996:1.37040496:1.36249995,momentum,continuation,support,bearish,1005,1006,2023-11-16 02:00:00+00:00,2023-11-16 03:00:00+00:00,1.3704049587249756,1.3706790397167206,1.3706790397167206,1.3689249213695527,5.4,978.9478,978.9478,9.7895,48947.3879,-9.7895,-0.00019999999999998445,-0.01,-1.0,margin_stop,5.4
29,EURJPY=X,short,alexg5|EURJPY|AUD>USD|bearish|continuation|support|momentum|AUD:+0.0129|NZD:+0.0124|JPY:+0.0059|CHF:+0.0056|g:1057:162.08500671:162.42050934:161.41400146,momentum,continuation,support,bearish,1062,1063,2023-11-20 14:00:00+00:00,2023-11-20 15:00:00+00:00,162.4205093383789,162.2385983679199,162.4529934402466,162.2385983679199,5.6,969.1583,969.1583,9.6916,48457.914,54.2729,0.0011200000000000994,0.05600000000000497,5.600000000000497,take_profit,5.6
30,GBPJPY=X,long,alexg5|GBPJPY|USD>JPY|bullish|continuation|resistance|momentum|USD:+0.0052|GBP:+0.0046|CAD:+0.0000|EUR:-0.0008|g:1102:186.83799744:186.34915749:188.28199768,momentum,continuation,resistance,bullish,1105,1106,2023-11-22 11:00:00+00:00,2023-11-22 12:00:00+00:00,186.3491574859619,186.52929500486496,186.31188765446473,186.52929500486496,4.8333,1023.4311,1023.4311,10.2343,51171.5572,49.4658,0.0009666666666664293,0.04833333333332147,4.833333333332146,take_profit,4.833333333333333
31,EURJPY=X,long,alexg5|EURJPY|AUD>USD|bullish|continuation|resistance|momentum|AUD:+0.0049|NZD:+0.0048|CAD:+0.0042|CHF:+0.0013|g:1127:162.77200317:162.25150299:163.81300354,momentum,continuation,resistance,bullish,1191,1192,2023-11-28 00:00:00+00:00,2023-11-28 01:00:00+00:00,162.25150299072266,162.39057570757177,162.21905269012453,162.39057570757177,4.2857,1072.897,1072.897,10.729,53644.8492,45.9813,0.0008571428571423831,0.042857142857119154,4.285714285711915,take_profit,4.285714285714286
32,USDJPY=X,long,alexg5|USDJPY|CAD>JPY|bullish|bounce|support|bullish_engulfing|CAD:+0.0058|NZD:+0.0041|AUD:+0.0026|GBP:+0.0022|g:1264:147.97900391:147.70850372:148.52000427,bullish_engulfing,bounce,support,bullish,1269,1270,2023-12-01 15:00:00+00:00,2023-12-01 16:00:00+00:00,147.70850372314453,147.6789620223999,147.6789620223999,147.82297781352997,3.875,1118.8783,1118.8783,11.1888,55943.9141,-11.1888,-0.00020000000000000985,-0.01,-1.0,margin_stop,3.875
33,GBPUSD=X,short,alexg5|GBPUSD|JPY>EUR|bearish|continuation|support|momentum|JPY:+0.0036|USD:+0.0019|CHF:+0.0017|GBP:-0.0008|g:1245:1.26657641:1.27026856:1.25919211,momentum,continuation,support,bearish,1279,1280,2023-12-01 18:00:00+00:00,2023-12-01 19:00:00+00:00,1.2702685594558716,1.2705226131677627,1.2705226131677627,1.269252344608307,4.0,1107.6895,1107.6895,11.0769,55384.475,-11.0769,-0.00019999999999996784,-0.01,-1.0,margin_stop,4.0
34,NZDUSD=X,short,alexg5|NZDUSD|USD>AUD|bearish|continuation|support|momentum|USD:+0.0044|JPY:+0.0014|GBP:-0.0020|EUR:-0.0020|g:1325:0.61323357:0.61531695:0.60628110,momentum,continuation,support,bearish,1334,1335,2023-12-06 01:00:00+00:00,2023-12-06 02:00:00+00:00,0.6153169484138489,0.6154400118035316,0.6154400118035316,0.6148093119314078,4.125,1096.6126,1096.6126,10.9661,54830.6302,-10.9661,-0.0001999999999999018,-0.01,-1.0,margin_stop,4.125
35,USDCHF=X,long,alexg5|USDCHF|USD>CHF|bullish|bounce|support|bullish_engulfing|USD:+0.0017|NZD:+0.0012|JPY:+0.0006|AUD:+0.0003|g:1336:0.87537003:0.87386003:0.87839001,bullish_engulfing,bounce,support,bullish,1337,1338,2023-12-06 07:00:00+00:00,2023-12-06 08:00:00+00:00,0.8738600313663483,0.8746028123930096,0.873685259360075,0.8746028123930096,4.25,1085.6465,1085.6465,10.8565,54282.3239,46.14,0.000849999999999965,0.042499999999998254,4.249999999999825,take_profit,4.25
36,USDCHF=X,long,alexg5|USDCHF|USD>JPY|bullish|bounce|support|bullish_engulfing|USD:+0.0065|EUR:+0.0039|GBP:+0.0027|CAD:-0.0013|g:1408:0.88038999:0.87955499:0.88205999,bullish_engulfing,bounce,support,bullish,1409,1410,2023-12-11 08:00:00+00:00,2023-12-11 09:00:00+00:00,0.8795549869537354,0.8793790759563446,0.8793790759563446,0.8802390852769217,3.8889,1131.7865,1131.7865,11.3179,56589.3227,-11.3179,-0.00020000000000004018,-0.01,-1.0,margin_stop,3.8888888888888893
37,AUDUSD=X,short,alexg5|AUDUSD|GBP>JPY|bearish|continuation|support|bearish_engulfing|GBP:+0.0029|EUR:+0.0027|CHF:+0.0018|USD:+0.0011|g:1431:0.65658587:0.65763012:0.65449739,bearish_engulfing,continuation,support,bearish,1432,1433,2023-12-12 00:00:00+00:00,2023-12-12 01:00:00+00:00,0.6576301157474518,0.6577616417706013,0.6577616417706013,0.6571040116548539,4.0,1120.4686,1120.4686,11.2047,56023.4295,-11.2047,-0.00019999999999997705,-0.01,-1.0,margin_stop,4.0
38,USDCHF=X,long,alexg5|USDCHF|USD>NZD|bullish|continuation|resistance|momentum|USD:+0.0037|EUR:+0.0021|CHF:+0.0003|GBP:-0.0010|g:1455:0.87606001:0.87444396:0.88205999,momentum,continuation,resistance,bullish,1468,1469,2023-12-13 19:00:00+00:00,2023-12-13 20:00:00+00:00,0.8744439573287964,0.8742690685373307,0.8742690685373307,0.8751629445826001,4.1111,1109.2639,1109.2639,11.0926,55463.1952,-11.0926,-0.00020000000000000765,-0.01,-1.0,margin_stop,4.111111111111111
39,EURGBP=X,long,alexg5|EURGBP|USD>NZD|bullish|continuation|resistance|momentum|USD:+0.0034|EUR:+0.0027|CHF:+0.0007|JPY:-0.0016|g:1459:0.86132997:0.86025995:0.86347002,momentum,continuation,resistance,bullish,1488,1489,2023-12-14 12:00:00+00:00,2023-12-14 13:00:00+00:00,0.8602599501609802,0.860087898170948,0.860087898170948,0.8609863918966718,4.2222,1098.1713,1098.1713,10.9817,54908.5632,-10.9817,-0.0002000000000000386,-0.01,-1.0,margin_stop,4.222222222222222
40,USDJPY=X,short,alexg5|USDJPY|JPY>EUR|bearish|bounce|resistance|rejection|JPY:+0.0030|NZD:+0.0027|USD:+0.0022|CAD:+0.0010|g:1517:142.15499878:142.42499542:141.61500549,rejection,bounce,resistance,bearish,1521,1522,2023-12-18 08:00:00+00:00,2023-12-18 09:00:00+00:00,142.42499542236328,142.45348042144775,142.45348042144775,142.30156042633058,4.3333,1087.1896,1087.1896,10.8719,54359.4776,-10.8719,-0.0001999999999999751,-0.01,-1.0,margin_stop,4.333333333333333
41,GBPUSD=X,short,alexg5|GBPUSD|NZD>GBP|bearish|continuation|support|momentum|NZD:+0.0041|AUD:+0.0022|USD:+0.0012|CAD:+0.0007|g:1531:1.26680088:1.27076956:1.25781417,momentum,continuation,support,bearish,1556,1557,2023-12-19 10:00:00+00:00,2023-12-19 11:00:00+00:00,1.2707695598602295,1.2710237137722016,1.2710237137722016,1.2696399869181316,4.4444,1076.3177,1076.3177,10.7632,53815.8828,-10.7632,-0.00019999999999998955,-0.01,-1.0,margin_stop,4.444444444444445
42,EURJPY=X,long,alexg5|EURJPY|CHF>JPY|bullish|bounce|support|bullish_engulfing|CHF:+0.0069|NZD:+0.0065|AUD:+0.0061|GBP:+0.0042|g:1574:157.90100098:157.56800079:158.56700134,bullish_engulfing,bounce,support,bullish,1575,1576,2023-12-20 03:00:00+00:00,2023-12-20 04:00:00+00:00,157.56800079345703,157.53648719329834,157.53648719329834,157.7115627497355,4.5556,1065.5545,1065.5545,10.6555,53277.724,-10.6555,-0.00019999999999998673,-0.01,-1.0,margin_stop,4.555555555555555
43,EURGBP=X,short,alexg5|EURGBP|NZD>USD|bearish|bounce|resistance|rejection|NZD:+0.0077|AUD:+0.0075|CHF:+0.0062|CAD:+0.0038|g:1574:0.86236000:0.86327001:0.86053997,rejection,bounce,resistance,bearish,1578,1579,2023-12-20 07:00:00+00:00,2023-12-20 08:00:00+00:00,0.8632700145244598,0.8634426685273647,0.8634426685273647,0.862464295844237,4.6667,1054.8989,1054.8989,10.549,52744.9467,-10.549,-0.00020000000000000104,-0.01,-1.0,margin_stop,4.666666666666667
44,EURJPY=X,short,alexg5|EURJPY|JPY>GBP|bearish|continuation|support|momentum|JPY:+0.0111|NZD:+0.0085|AUD:+0.0056|CAD:+0.0037|g:1583:156.80599976:156.99749756:156.42300415,momentum,continuation,support,bearish,1584,1585,2023-12-20 12:00:00+00:00,2023-12-20 13:00:00+00:00,156.99749755859375,157.02889705810546,157.02889705810546,156.84747772759337,4.7778,1044.3499,1044.3499,10.4435,52217.4973,-10.4435,-0.00019999999999992555,-0.01,-1.0,margin_stop,4.777777777777778
45,GBPJPY=X,short,alexg5|GBPJPY|JPY>USD|bearish|continuation|support|momentum|JPY:+0.0065|CHF:+0.0046|AUD:+0.0013|CAD:+0.0010|g:1607:180.31599426:180.70648956:179.53500366,momentum,continuation,support,bearish,1620,1621,2023-12-22 02:00:00+00:00,2023-12-22 03:00:00+00:00,180.70648956298828,180.74263086090087,180.74263086090087,180.5297987731934,4.8889,1033.9064,1033.9064,10.3391,51695.3223,-10.3391,-0.00019999999999997434,-0.01,-1.0,margin_stop,4.888888888888888
46,EURJPY=X,short,alexg5|EURJPY|USD>CHF|bearish|continuation|support|bearish_engulfing|USD:+0.0023|GBP:+0.0022|AUD:+0.0011|JPY:+0.0004|g:1766:155.92199707:156.18799591:155.38999939,bearish_engulfing,continuation,support,bearish,1767,1768,2024-01-02 08:00:00+00:00,2024-01-02 09:00:00+00:00,156.18799591064453,156.21923350982667,156.21923350982667,156.03180791473386,5.0,1023.5674,1023.5674,10.2357,51178.3691,-10.2357,-0.00020000000000003319,-0.01,-1.0,margin_stop,5.0
47,NZDUSD=X,short,alexg5|NZDUSD|GBP>JPY|bearish|bounce|resistance|rejection|GBP:+0.0074|USD:+0.0025|EUR:+0.0007|CHF:+0.0002|g:1833:0.62637019:0.62719196:0.62472665,rejection,bounce,resistance,bearish,1834,1835,2024-01-04 06:00:00+00:00,2024-01-04 07:00:00+00:00,0.627191960811615,0.6273173992037773,0.6273173992037773,0.6265508312516744,5.1111,1013.3317,1013.3317,10.1333,50666.5854,-10.1333,-0.00019999999999993203,-0.01,-1.0,margin_stop,5.111111111111111
48,EURUSD=X,long,alexg5|EURUSD|EUR>JPY|bullish|bounce|support|rejection|EUR:+0.0059|GBP:+0.0042|USD:+0.0026|CAD:-0.0002|g:1827:1.09505033:1.09420967:1.09673166,rejection,bounce,support,bullish,1832,1833,2024-01-05 04:00:00+00:00,2024-01-05 05:00:00+00:00,1.0942096710205078,1.0939908290863036,1.0939908290863036,1.095352512232463,5.2222,1003.1984,1003.1984,10.032,50159.9195,-10.032,-0.000200000000000075,-0.01,-1.0,margin_stop,5.222222222222222
49,GBPUSD=X,short,alexg5|GBPUSD|USD>AUD|bearish|continuation|support|momentum|USD:+0.0056|GBP:+0.0018|EUR:+0.0003|CHF:-0.0026|g:1836:1.26648009:1.26912361:1.26119304,momentum,continuation,support,bearish,1842,1843,2024-01-05 14:00:00+00:00,2024-01-05 15:00:00+00:00,1.269123613834381,1.269377438557148,1.269377438557148,1.2677698819796248,5.3333,993.1664,993.1664,9.9317,49658.3203,-9.9317,-0.00019999999999994344,-0.01,-1.0,margin_stop,5.333333333333333
50,USDJPY=X,short,alexg5|USDJPY|JPY>EUR|bearish|continuation|support|momentum|JPY:+0.0045|NZD:+0.0044|AUD:+0.0024|CAD:+0.0018|g:1877:143.76600647:144.22400665:142.85000610,momentum,continuation,support,bearish,1879,1880,2024-01-09 15:00:00+00:00,2024-01-09 16:00:00+00:00,144.22400665283203,144.2528514541626,144.2528514541626,144.06696273447673,5.4444,983.2347,983.2347,9.8323,49161.7371,-9.8323,-0.00019999999999998329,-0.01,-1.0,margin_stop,5.444444444444444
51,NZDUSD=X,short,alexg5|NZDUSD|USD>CHF|bearish|continuation|support|momentum|USD:+0.0034|EUR:+0.0012|NZD:-0.0006|GBP:-0.0007|g:1929:0.62351912:0.62535017:0.61915672,momentum,continuation,support,bearish,1932,1933,2024-01-10 09:00:00+00:00,2024-01-10 10:00:00+00:00,0.6253501722216606,0.6246553386969701,0.6254752422561048,0.6246553386969701,5.5556,973.4024,973.4024,9.734,48670.1198,54.0779,0.0011111111111106787,0.05555555555553393,5.5555555555533935,take_profit,5.555555555555555
52,GBPUSD=X,short,alexg5|GBPUSD|USD>CHF|bearish|continuation|support|momentum|USD:+0.0036|JPY:+0.0002|NZD:-0.0012|GBP:-0.0012|g:1890:1.27032530:1.27337316:1.26119304,momentum,continuation,support,bearish,1909,1910,2024-01-10 10:00:00+00:00,2024-01-10 11:00:00+00:00,1.2733731580972671,1.272074317476008,1.2736278327288866,1.272074317476008,5.1,1027.4803,1027.4803,10.2748,51374.0153,52.4015,0.0010199999999998862,0.05099999999999431,5.09999999999943,take_profit,5.1
53,EURUSD=X,long,alexg5|EURUSD|GBP>JPY|bullish|continuation|resistance|momentum|GBP:+0.0055|CHF:+0.0047|EUR:+0.0043|AUD:+0.0042|g:1929:1.09890103:1.09629238:1.10411835,momentum,continuation,resistance,bullish,1932,1934,2024-01-11 09:00:00+00:00,2024-01-11 11:00:00+00:00,1.0962923765182495,1.0973288711287754,1.096073118042946,1.0973288711287754,4.7273,1079.8818,1079.8818,10.7988,53994.0901,51.049,0.0009454545454541455,0.04727272727270728,4.727272727270728,take_profit,4.7272727272727275
54,EURGBP=X,long,alexg5|EURGBP|EUR>JPY|bullish|bounce|support|bullish_engulfing|EUR:+0.0026|GBP:+0.0020|CHF:+0.0015|AUD:+0.0004|g:1937:0.86059999:0.85893938:0.86392999,bullish_engulfing,bounce,support,bullish,1950,1951,2024-01-11 22:00:00+00:00,2024-01-11 23:00:00+00:00,0.8589393811225892,0.8596981109092474,0.8587675932463646,0.8596981109092474,4.4167,1130.9308,1130.9308,11.3093,56546.538,49.9494,0.0008833333333332925,0.044166666666664633,4.416666666666463,take_profit,4.416666666666667
55,USDCHF=X,long,alexg5|USDCHF|JPY>CHF|bullish|continuation|resistance|bullish_engulfing|JPY:+0.0024|USD:+0.0012|CAD:-0.0008|GBP:-0.0009|g:1951:0.85307002:0.85189003:0.85543001,bullish_engulfing,continuation,resistance,bullish,1952,1953,2024-01-12 08:00:00+00:00,2024-01-12 09:00:00+00:00,0.8518900275230408,0.8517196495175362,0.8517196495175362,0.8525977515459059,4.1538,1180.8802,1180.8802,11.8088,59044.0101,-11.8088,-0.00019999999999995266,-0.01,-1.0,margin_stop,4.153846153846154
56,EURUSD=X,short,alexg5|EURUSD|USD>CHF|bearish|continuation|support|momentum|USD:+0.0029|JPY:+0.0024|CAD:-0.0011|GBP:-0.0013|g:1959:1.09409189:1.09623808:1.08979952,momentum,continuation,support,bearish,1960,1961,2024-01-12 13:00:00+00:00,2024-01-12 14:00:00+00:00,1.0962380766868591,1.0964573243021964,1.0964573243021964,1.0953104906219704,4.2308,1169.0714,1169.0714,11.6907,58453.57,-11.6907,-0.00019999999999994783,-0.01,-1.0,margin_stop,4.230769230769231
57,NZDUSD=X,short,alexg5|NZDUSD|JPY>CHF|bearish|continuation|support|momentum|JPY:+0.0025|CAD:+0.0010|USD:+0.0001|GBP:+0.0001|g:1980:0.62445360:0.62571579:0.62192923,momentum,continuation,support,bearish,1984,1985,2024-01-12 13:00:00+00:00,2024-01-12 14:00:00+00:00,0.6257157921791077,0.6258409353375435,0.6258409353375435,0.6251863403549561,4.2308,1157.3807,1169.0714,11.5738,57869.0343,-11.5738,-0.00019999999999998835,-0.01,-1.0,margin_stop,4.230769230769231
58,AUDUSD=X,short,alexg5|AUDUSD|USD>NZD|bearish|continuation|support|momentum|USD:+0.0047|EUR:-0.0001|GBP:-0.0009|CHF:-0.0010|g:2012:0.66586763:0.66666821:0.66426647,momentum,continuation,support,bearish,2014,2015,2024-01-15 11:00:00+00:00,2024-01-15 12:00:00+00:00,0.6666682064533234,0.6660835897184336,0.666801540094614,0.6660835897184336,4.3846,1145.8069,1145.8069,11.4581,57290.3439,50.2392,0.0008769230769229344,0.04384615384614672,4.384615384614672,take_profit,4.384615384615385
59,USDCAD=X,short,alexg5|USDCAD|CAD>USD|bearish|continuation|support|momentum|CAD:+0.0040|GBP:+0.0022|CHF:+0.0011|NZD:-0.0001|g:2131:1.34178996:1.34394178:1.33389997,momentum,continuation,support,bearish,2133,2134,2024-01-22 13:00:00+00:00,2024-01-22 14:00:00+00:00,1.3439417779445648,1.3442105663001538,1.3442105663001538,1.3428282261856963,4.1429,1196.0461,1196.0461,11.9605,59802.3052,-11.9605,-0.00020000000000004018,-0.01,-1.0,margin_stop,4.142857142857142
60,EURGBP=X,long,alexg5|EURGBP|CAD>USD|bullish|bounce|support|bullish_engulfing|CAD:+0.0044|AUD:+0.0029|NZD:+0.0025|JPY:+0.0020|g:2100:0.85768002:0.85570005:0.86163998,bullish_engulfing,bounce,support,bullish,2107,2108,2024-01-22 13:00:00+00:00,2024-01-22 14:00:00+00:00,0.8557000458240509,0.8564090544334477,0.8555289058148862,0.8564090544334477,4.1429,1184.0856,1196.0461,11.8409,59204.2821,49.055,0.0008285714285711376,0.04142857142855688,4.142857142855688,take_profit,4.142857142857142
61,NZDUSD=X,long,alexg5|NZDUSD|CAD>USD|bullish|bounce|support|rejection|CAD:+0.0036|GBP:+0.0028|NZD:+0.0013|AUD:+0.0005|g:2127:0.61169565:0.61066321:0.61376053,rejection,bounce,support,bullish,2128,2129,2024-01-22 15:00:00+00:00,2024-01-22 16:00:00+00:00,0.6106632053852081,0.610541072744131,0.610541072744131,0.6111517359495164,4.0,1233.1406,1233.1406,12.3314,61657.031,-12.3314,-0.00020000000000005848,-0.01,-1.0,margin_stop,4.0
62,GBPJPY=X,long,alexg5|GBPJPY|USD>NZD|bullish|continuation|resistance|momentum|USD:+0.0024|GBP:+0.0009|JPY:+0.0006|CHF:-0.0016|g:2114:188.21499634:187.85849762:188.92799377,momentum,continuation,resistance,bullish,2121,2122,2024-01-23 06:00:00+00:00,2024-01-23 07:00:00+00:00,187.8584976196289,187.820925920105,187.820925920105,188.0112891976928,4.0667,1220.8092,1220.8092,12.2081,61040.4606,-12.2081,-0.0001999999999999097,-0.01,-1.0,margin_stop,4.066666666666666
